id,name,author_name,inventory_status,short_description,original_price,discount,price,discount_rate,rating_average,review_count,quantity_sold,type_book,book_cover
178031709,Vui Học Sơ Đồ Tư Duy - Luyện Trí Nhớ Siêu Phàm - Sách Bóc Dán,,available,"
 Mã hàng
    8935244870565
   Tên Nhà Cung Cấp
    Nhà Xuất Bản Kim Đồng
   Tác giả
     Lạc Tư Tư,Tự Tại Đồng Thư
   NXB
    NXB Kim Đồng
   Năm XB
    2022
   Ngôn Ngữ
    Tiếng Việt
   Trọng...",58000,2900,55100,5,0.0,0,"{'text': 'Đã bán 1', 'value': 1}",sach_me_va_be,Bìa mềm
437667,Dạy Trẻ Học Bơi ,Douglas Doman,available,"Dạy Trẻ Học Bơi 
Dạy Trẻ Học Bơi là cụm từ mà các chuyên gia nghiên cứu về sự phát triển của bộ não trẻ sử dụng để chỉ những năm đầu đời, khoảng từ 0-6 tuổi. Đây là giai đoạn cung cấp kích thích để...",46000,5000,41000,11,5.0,1,"{'text': 'Đã bán 2', 'value': 2}",sach_me_va_be,Bìa mềm
541360,Đọc Vị Trẻ Qua Nét Vẽ (Lý Thuyết),Akiyoshi Torri,available,"Đọc Vị Trẻ Qua Nét Vẽ (Lý Thuyết)
Không chỉ là một cách giải trí, mẹ có biết bức tranh con vẽ cũng phần nào thể hiện tính cách không? Theo các nhà nghiên cứu, bạn có thể suy ra nhiều thứ thông qua...",47503,0,47503,0,0.0,0,"{'text': 'Đã bán 12', 'value': 12}",sach_me_va_be,Bìa mềm
77117184,Thiết kế 1095 ngày bên con,nhieu tac gia,available,"Tôi hiểu, những năm tháng đầu đời rất quan trọng đối với cuộc đời của con. Làm đúng ngay từ đầu sẽ giúp con phát triển tính cách, tư duy và sức khỏe một cách trọn vẹn và thuận lợi. Tôi cũng biết mỗi...",179000,0,179000,0,4.8,8,"{'text': 'Đã bán 45', 'value': 45}",sach_me_va_be,Bìa mềm
38494105,Combo 2 Cuốn Sách Dạy Con Hay Dành Cho Các Mẹ: Kỷ Luật Tích Cực + Kỷ Luật Tích Cực Trong Lớp Học / Sách Kiến Thức - Kỹ Năng Cho Trẻ (Tặng Poster An Toàn Cho Con Yêu),.,available,"Combo 2 Cuốn Sách Dạy Con Hay Dành Cho Các Mẹ: Kỷ Luật Tích Cực + Kỷ Luật Tích Cực Trong Lớp Học / Sách Kiến Thức - Kỹ Năng Cho Trẻ (Tặng Poster An Toàn Cho Con Yêu)
1. Kỷ Luật Tích Cực
Hầu hết mọi...",193500,0,193500,0,5.0,1,"{'text': 'Đã bán 26', 'value': 26}",sach_me_va_be,Bìa mềm
115754485,Sách: Tư Duy Trí Não - Summer Brain  Quest - Danh cho trẻ từ 5 đến 10 tuổi,nhieu tac gia,available,"Sách: Tư Duy Trí Não - Summer Brain Quest - Danh cho trẻ từ 5 đến 10 tuổi
Với hơn 50 triệu bản được bán ra, Brain Quest Workbooks thực sự đã chiếm được sự yêu mến và tin tưởng của các em học sinh,...",900000,405000,495000,45,5.0,1,"{'text': 'Đã bán 4', 'value': 4}",sach_me_va_be,Bìa mềm
180399991,Dạy Con Kiểu Do Thái - Phương Pháp Giáo Dục Từ Các Danh Nhân,Kim Jung Jin,available,"
 
 
  Dạy Con Kiểu Do Thái - Phương Pháp Giáo Dục Từ Các Danh Nhân
 
",65000,3250,61750,5,0.0,0,,sach_me_va_be,
419703,Nửa Tiếng Để Trở Thành Người Mẹ Tuyệt Vời (5 - 6 Tuổi),Nhóm tác giả,available,"Nửa Tiếng Để Trở Thành Người Mẹ Tuyệt Vời (5 - 6 Tuổi)
Đây là bộ cẩm nang dành cho các bậc cha mẹ thế kỉ 21 để trẻ phát triển toàn năng. Chúng ta đều biết giai đoạn từ 1 đến 6 tuổi vô cùng quan...",40000,2000,38000,5,4.0,2,"{'text': 'Đã bán 46', 'value': 46}",sach_me_va_be,Bìa mềm
160686455,Mẹ Cần Làm Gì Với Con Cái Trước Tuổi 13,,available,"Sách xoay quanh vấn đề phương pháp giáo dục; đề cập thới những phương diện như tâm lý, thói quen, cá tính, sinh hoạt, học tập…ở trẻ trước tuổi 13, nhằm giúp các bậc phụ huynh có được những kinh...",78000,23400,54600,30,0.0,0,,sach_me_va_be,Bìa mềm
179446275,Thúc Đẩy Giao Tiếp - 300 Trò Chơi Và Các Hoạt Động Cho Trẻ Tự Kỷ ( bc),,available,"Thúc đẩy giao tiếp là một công cụ hoàn hảo để hỗ trợ cha mẹ, người chăm sóc và các chuyên gia trong việc thúc đẩy và phát triển các kỹ
năng giao tiếp của trẻ em có rối loạn ở tất cả phổ tự kỷ.
Đây là...",79000,7000,72000,9,0.0,0,"{'text': 'Đã bán 1', 'value': 1}",sach_me_va_be,Bìa mềm
